1777 36 124 11 1 716 20 4 942 674 1642 48 4081 1911 802 10 110 3 922 2 20 68 1211 615 6 17 1260 210 64 4 131 5 9252 259 2024 87 5 4081 1911 753 9 8 1 90 98 166 4 90 171 9 3 97 117 125 1 549 182 8 1189 83 1 1402 182 15 4 77 38 932 3 188 3451 674 659 533 101 580 26 3 594 646 1 460 2 101 580 26 4843 770 371 1526 2114 1354 2 4844 2 10 1 163 356 89 27 341 14 678 2 4 99 1 357 1911 2 1 2977 96 1911 18 29 2467 28 27 1 357 1911 7 155 1 116 6 1 129 15 254 107 185 6 84 141 137 157 3 74 1090 179 3592 5 108 3 658 212 278 2 162 4 3186 339 12 20 3 4544 6 900 480 64 7916 23 16 1122 11 39 16 67 474 815 480 249 556 46 13 1 2241 37 16 78 339 16 102 121 16 23 4 321 1 660 152 2 151 161 10 53 177 565	5
1989 3 984 12 4 3186 5 17 2363 2 4 20 5 128 81 89 517 32 3 222 52 4 20 514 66 83 14 851 6 2 2879 5701 4 102 1 7917 2 20 514 66 83 45 2533 31 2305 11 5 1 35 700 1311 6 80 6 348 4 131 5 20 1 90 367 1 109 183 4 778 8 12 33 8 72 7918 9 362 1005 34 33 20 63 6928 6 2468 325 1 1567 12 212 1 229 5 3733 32 616 32 18 1877 1 233 40 11 829 17 8 47 45 190 966 26 1179 159 646 117 33 8 1 419 212 6 1 25 1 767 4 295 5 1224 82 24 3 701 6 212 5 9 9253 29 1053 6263 29 1042 1 433 233 7 574 13 4845 41 2594 541 17 767 7 3734 1310 8 1912 44 4 105 367 399 14 509 933 49 19 9 912 2 158 1123 1751 64 23 21 654 43 4082 7 2364 13 159 92 111 11 3 2595 767 146 93 7 3452 38 241 875 10 1 178 156 36 12 7 1225 11 1 12 7 4282 33 29 72 6 78 2468 1 112 7 1239 115 2 466 4 24 3 236 6931 12 4 7 1435 11 2 18 4545 325 1 660 183 150 4 7 33 10 45 6 14 2880 1 4546 673 5 642 37 6 84 11 14 6932 49 10 36 13 3324 9253 28 12 4 479 20 5 31 3187 11 1 1355 4 265 12 7 3 359 474 2 11 1 789 12 4 166 20 5 50 13 59 2776 2 106 22 454 5 2881 19 7919 424 4 7 11 59 233 26 1 52 6 14 1419 2 606 399 83 197 215 10 185 1 3453 2 1 984 4 7 11 59 41 607 407 189 2 12 14 223 8 3593 58 5231 4 273 809 5 3 222 3735 13 7920 2 70 2596 439 1 199 1527 1568 48 14 238 2595 11 107 5 3188 185 14 2880 2 4 23 1725 80	5
613 27 738 1528 81 22 4547 81 1528 1 738 8 42 27 272 54 3 98 73 1643 6 1 30 19 1 100 4 1202 103 6 2534 2 3078 2535 15 43 1 9254 23 22 7921 6 266 181 11 421 1 30 519 27 114 4 961 1 738 8 51 27	4
4 102 12 2597 501 3 181 7922 26 167 15 4 229 5 3594 124 76 18 29 5 36 1 78 157 4 123 11 33 5 491 56 2025 2 252 170 4 481 2 123 5 449 10 170 4 1043 114 22 144 170 122 1 6 1752 2 310 45 1726 33 54 4 88 205 2 249 301 29 22 11 1 65 6 14 4548 4 123 65 160 33 18 292 36 5 40 50 2 46 129 66 1593 6 1 901 4 7 1240 4 51 444 18 29 28 76 11 654 12 816 16 2597	4
4 20 862 111 514 17 25 317 2 4 355 129 2365 296	1
57 1030 171 17 25 248 217 32 4 20 63 3 473 43 10 55 3 446 429 213 35 647 2 35 341 875 4 24 14 109 181 152 43 1 78 611 2144 36 2 37 1 78 101 48 14 225 29 89 666 95 3 611 779 774 1091 557 287 9 7 1 845 187 3 74 75 44 87 40 315 75 94 305 10 3 1504 9255 4 103 1212 6 12 6264 1 771 2306 87 429 2 1063 134 19 139 21 23 37 671 2 21 37 5702 16 80 1092 13 1 1436 70 142 1437 5 134 5 17 25 257 4 122 1 6934 6 1947 101 48 225 4 102 55 17 288 113 68 5 31 28 5232 1725 71 3 118 75 4083 10 3 611 779 771	2
21 29 750 54 21 252 12 21 105 550 5703 2 2777 5 53 1261 535 1 30 8 27 22 35 15 9 7 3 35 985 19 2115 999 1339 54 1 30 7 1452 9 434 34 1 239 7 3 165 342 33 198 59 2469 2882 5 1 1343 703 6265 28 4 172 5 1 1261 396 17 426 342 91 431 72 6266 28 4 5702 32 1070 80 1986 41 12 33 8 3 248 1261 768 28 17 396 132 3 89 200 649 10 1180 160 1 436 4 20 72 598 13 1261 3189 79 33 23 56 2307 41 33 4 40 798 315 452 3189 7923 1569 14 632 13 72 6266 17 70 262 31 1 190 52 21 107	2
123 5 7924 1467 1815 190 119 13 14 476 10 179 21 24 40 1283 48 53 5233 157 398 565 4 99 3 384 331 13 4283 384 2470 2 2978 4284 790 14 476 99 7925 318 11 3 4285 1420 1 7925 318 11 4285 1420 114 22 482 5 2778 36 5 36 9 375 34 693 13 275 2 263 1270 331 7 240 89 27 14 476 2 4 378 9 94 116 1 68 183 21 103 18 105 20 404 116 8 1 476 2 4 29 22 743 2681 13 1 428 6 30 14 476 8 1088 287 32 356 6 1 5704 10 1 98 18 221 332 428 1312 607 1 410 1124 1 30 8 89 27	3
35 2116 26 17 751 138 1619 799 7 237 2598 136 7 1849 2 58 7 1682 300 31 65 3454 7926	5
17 8 3 289 281 751 51 4 24 757 2682 64 399 83 281 734 34 163 6935 4084 250 504 66 688 6 37 1092 13 1 1403 19 170 2979 6 6267 39 9 73 6268 44 874 44 39 38 440 2 3190 59 2980 410 34 38 262 22 408 281 14 24 3 1313 1314 2 1022 232 5 9 2 10 1262 1529 284 151 18 438 9 1 3325 281 7 22 42 209 1 6936 794 526 7 817 2 293 1505 22 5 961 1 478 794 136 12 2599 17 25 9256 248 217 19 493 195 1987 125 16 101 395 22 46 53 12 94 1092 1 6937 10 3 197 9 4281 11 60 1663	2
237 237 7 363 1 5705 203 100 1 130 7 41 6 17 716 2 1 771 7 42 2308 3 4 57 155 231 17 25 5 324 161 5 495	5
4 960 491 286 2 78 6938 718 48 7927 18 20 3 236 244 5 561 48 728 2074 2 1298 67 497 199 373 30 15 19 245 222 556 26 3 5706 1389 1664 286 2471 1 2683 122 22 5 961 16 105 149 197 1664 286 739 2 31 55 186 3 8 92 63 6939 110 366 78 301 26 1 206 254 34 5 50 2411 2 18 20 892 6 74 204 12 105 108 204 3 74 66 6940 10 400 5706 7928 44 6938	4
237 25 112 8 42 7929	4
424 24 3 791 5 620 3 557 43 40 695 5 1130 11 3737 2 20 63 433 10 774 1091 42 527 320 2 1 913 23 35 9 358 22 986 186 16 406 1 1948 20 35 30 4 70 31 402 43 3 180	5
4 151 128 219 359 204 55 17 4286 1 600 8 363 1 78 621 23 162 4287 2 1421 22 5 961 12 324 33 73 3326 2 18 967 47 575 32 575 2145 5 31 1725 50 5 17 4286 530 775 64 4 624	5
4 498 77 17 25 92 24 14 729 43 586 11 1 190 199 235 2 18 20 63 454 5 2883 279 1778 49 5 5234 47 323 8 276 579 2 35 11 1 1592 2 774 52 14 194 130 8 1 4288 579 230 3079 13 27 30 45 6 14 194 339 11 192 218 1 439 5 631	5
73 176 281 4 57 128 12 18 20 1 90 281 11 627 16 20 5 97 9 5 147 124 176 9 8 1 58 8 35 2 4 212 34 4 40 2472 175 3595 1 340 281 152 8 42 662 2 280 25 5 902 41 13 223 44 144 3 593 8 68 45 183 4 67 34 619 9 501 5 338 28 108 148 5 46 33 553 156 792 1077 39 16 131 5 31 572 125 296	5
6928 508 54 17 2779 7 49 2 402 2 4 942 11 549 4 57 50 5 17 436 907 32 21 455 9 117 129 44 316 167 150 9 7 120 19 468 4 123 13 3 259 1 2779 73 2309 71 2365 139 38 89 200 4 103 18 2310 3891 2884 12 73 5 1570 1 30 2884 4 24 14 1594 228 687 9 7 276 27 2 943 740 4 375 10 159 5 491 15 310 13 263 1 204 4 378 163 29 236 205 301 2 200 1988 193 4 487 3 126 9257 6 2778 15 22 803 14 1949 400 9 391 5 31 12 17 2779 57 20 2412 4549 2 7930 3 1241 2885 105 2366 210 142 14 1949 17 446 755 15 353 587 204 105 22 31 735 43 17 446 28 81 437 13 1 2779 1814 320 1225 7 312 39 16 105 22 154 277 436 320 33 198 219 343 282 2884 11 14 1000 15 33 7 583 6 30 2884 2 1 6942 4085 29 69 338 2 2367 576 1 2117 7 42 1104 4 682 18 70 5235 66 2117 11 1 1355 381 153 18 2310 38 45 6 1 289 458 436 6943 11 1 1315 1124 33 350 94 5 1078 156 10 776 16 20 1226 4289 44 131 1644 3596	3
82 33 2 345 82 3892 8 142 14 194 25 5 730 3 208 631 190 584 119 4 2413 3 335 6 223 12 21 5707 5 50 283 41 1 4848 119 672 11 631 192 153 18 24 185 695 296 11 1284 235 28 95 187 2026 71 1 3738 2368 178 21 308 5 667 65 5 53 194 238 6269 68 1079 7 59 2242 233 62 501 3 1054 10 187 11 3 1201 238 934 2 10 1 3893 3894 53 78 480 4550 2 912 95 37 1092 59 1703 1816 293 3 2886 142 3 89 27 1703 1816 11 17 829	4
254 20 5 128 12 1817 1 11 1 3080 3895 2146 6270 1950 6270 8 14 194 79 6 38 269 62 2684 9 3 212 83 1 78 129 550 5 12 1 2311 3327 2 6270 8 45 6 245 250 4 105 704 59 660 618 562 779 26 32 222 32 393 319 5708 6 2196 23 363 2 23 66 1223 5 644 1483 83 5 962 694 2027 2196 39 16 46 84 13 773 530 154 12 1 773 23 3 74 4086 599 10 1 285 28 4 231 56 78 1951 1 290 8 363 381 11 1 11 37 17 8 45 6 14 2028 1105	5
1745 4 77 354 2 461 248 6 14 374 5 1340 21 37 321 9 145 211 30 35 777 513 2 1053 6 233 10 1 354 5 741 13 37 6 245 856 541 1 1779 868 7 440 125 2 1 1727 19 9 7 176 1 588 226 394 31 1 90 4 20 166 24 1 368 1952 7 27 15 3 74 75 1055 10 14 232 14 476 172 12 1 1203 96 202 93 525 7 1 90 96 202 166 158 343 451 7 176 14 9258 963 24 1 542 1056 596 2 1434 903 62 24 368 352 1618 3191 2 6 348 1056 596 12 7 42 227 15 35 1 68 7931 29 1 209 512 22 181 15 4 20 24 94 116 33 7 68 45 5236 2 203 178 2 12 7 1271 19 1 78 191 6 1 883 279 178 6 2780 2 1 6946 3896 61 7 69 256 297 1 6947 1200 23 1 211 145 30 2 6 348 583 6 233 10 354 5 741 2 1878	4
4 7 220 10 3 25 186 4 105 46 138 2197 2 59 814 731 12 7 614 205 1665 33 8 59 5709 3897 58 2 2312 723 1204 6 238 298 271 19 3898 2414 4 2685 123 11 10 129 138 2197 15 558 49 306 531 138 2197 153 37 2197 29 1 1080 641 48 54 4 855 1 538 3192 4 106 306 3 3076 9259 19 1 2197 62 8 3 27 183 1131 1 696 6 1 9260 224 55 2415 215 5 46 1 531 138 2197 4290 11 1044 5 59 814 731 4 1014 13 4551 2 91 1645 251 390 58 48 14 2197 5 3899 1 90 2197	4
77 77 77 17 767 369 14 9261 4 869 3 180 6 52 26 17 767 2 11 1 2147 185 984 2 984 29 363 42 2600 2 527 5 807 5 4 1571 84 32 18 114 170 5 3188 185 417 2 14 992 29 80 923 367 6 4 20 153 514 984 10 3 409 1419 5710 8 42 209	5
110 458 1850 2 72 944 4 395 31 9262 9263 4 456 325 1 559 2887 6 4849 9 8 82 305 5 1371 380 291 1818 50 11 2 1081 212 9264 1704 2 2243 55 315 14 205 2119 13 37 6948 5711 32 616 32 4 2120 1 9265 44 159 345 33 287 4 221 412 16 61 154 56 74 48 4844 5 1344 7933 1620 1045 82 3 395 153 1780 22 148 284 908 430 306 4552 287 830 13 1819 559 6949 82 307 220 2 272 4850 159 4 229 1704 125 2 884 55 186 44 64 4 394 46 10 3 1422 10 36 177	4
17 25 8 35 1 130 8 28 462 1006 1851 633 2 27 143 333 9 45 6 14 50 5 250 10 831 1 539 23 363 13 3 2369 582 6 227 924 5 561 48 1 1169 1953 1012 2 201 5 475 1093 201 2 14 194 209 992 5712 209 1190 6 1 98 8 279 2 1242 2119 13 453 6 1954 4851 2 33 8 3 354 741 178 2 1094 5 620 852 2 353 406 294 11 1 323 44 144 9 5 50	4
39 16 3900 822 1263 1226 285 130 117 7934 221 31 26 1 289 6 60 535 17 8 3 2473 130 182 11 1 397 2 14 327 73 63 120 10 235 7934 1113 3 35 100 203 535 2 230 18 474 59 251 140 258 3 279 203 136 2 957 130 10 7935 64 3 3193 67 1054 17 25 49 38 218 9	5
7927 4 77 16 64 2 121 114 16 3328 79 16 23 353 3 5237 16 1071 16 20 37 204 10 1 2601 86 10 14 2601 6950 14 2601 170 15 54 4 1272 110 838 19 3 965 873 5229 28 3081 362 46 597 110 19 1 597 11 1 717 19 207 401 2121 60 2 5713 1273 2686 36 41 2 4 9266 207 7927 4087 761 3082 22 257 22 586 91 2537 1092 14 459 161 114 91 40 309 36 1092 14 459 134 43 1241 1273 300 612 16 64 14 459 8 1989 13 64 16 67 147 684 617 43 94 4 26 386 2 2474 4 7 11 59 1781 2244 705 171 36 14 945 10 4291 79 4 172 72 14 259 172 816 16 32 21 310 2 91 240 6951 9267 72 816 16 65 181 181 181 15 4 77 1 4291 2 1 115 1015 11 1 2029 2 1042 178 28 38 1818 1316 3 169 10 12	2
424 3 25 11 1082 12 362 97 75 337 405 1114 124 5 705 13 3901 555 370 2 1372 54 99 1 1404 214 48 47 140 100 1530 5714 722 2245 214 13 2475 9268 2 650 1317 4 1274 57 20 378 1 2475 1572 607 1 9268 44 2888 13 1 4553 800 9 7 75 3194 19 1 289 1181 15 9 8 1 1404 214 2 39 210 124 91 1702 9 117 210 1 118 9 221 31 329 376 2 1 650 1317 23 237 1 58 7 2476 2 115 1 30 133 41 987 382 2 57 20 63 76 39 16 105 914 1 7 40 75 70 155 134 65 2 97 78 100 480 2 4 490 231	4
38 34 3 988 2602 7936 1132 7937 11 3 4088 76 735 885 1753 5 2781 3084 589 1 436 10 3 562 119 1820 6271 810 4 102 124 5 534 2 4 444 34 4 7 19 59 6272 6 1 9269 55 5 85 3 694 5 694 5238 8 336 263 258 19 1 294 1275 7 973 625 28 4 470 210 37 12 1438 1356 15 27 1621 306 266 110 9270 2687 14 5239 402 148 16 507 19 3 1666 33 23 277 213 2 709 11 1 41 60 5229 2 5 1 1879 2 530 31 37 2538 5 2 48 1	3
17 25 8 28 338 9 8 163 155 22 3 1728 1260 413 9 3739 65 11 1 638 1 30 2 247 23 27 15 163 6 37 4 34 12 4 61 456 14 509 43 5 46 247 2 1 4076 19 1 618 4 471 12 33 29 66 250 12 1880 2880 294 1 320 61 31 3 2688 2 1 685 2 2148 49 6 30 61 31 6952 15 257 16 46 3195 17 8 3 27 25 5 253	4
5715 5715 192 2889 1729 192 63 3 236 361 6 2889 10 235 2 24 780 54 4 615 12 18 29 2246 1 192 182 2 1083 40 160 1 436 607 47 4852 802 410 4853 15 95 45 253 81 1566 4853 73 1 268 194 334 12 2889 24 823 811 542 1573 815 214 145 1754 818 226 1106 541 2 18 20 3 236 216 535 32 80 58 8 577 2 209 762 121 7 53 387 190 119 762 69 10 120 832 2 1550 2 3902 9271 6953 10 53 174 886 4853 467 114 3 846 510 934 17 138 98 38 88 3 35 777 513 178 3 236 113 59 237 216 6273 2 1595 1506 313 32 7938 16 142 131 1 238 410 2889 1 182 11 271 4292 3078 8 142 317 15 4 490 231 1147 41 4853 5 731 9 49 40 3 5 192 4853 2 2313 10 36 109 5 302	4
308 5 50 10 1405 169 10 3 484 179 17 52 4 252 1 30 2 58 5 31 3593 5 53 190 6954 360 2 4 808 1 1243 1318 2539 1594 2 4 147 284 9 8 47 1815 285 9 7 28 27 12 4 70 22 31 1913 177 52 21 69 24 1 794 2981 17 8 769 458 10 3 188 346 15 9 7 846 21 24 1 330 201 368 5 863 9 7 3 4854 447 3 368 1420 1319 1468 2076 13 1244 6274 2 3 368 1244 1064 328 1055 3903 37 27 270 7 251 48 494 5 863 17 52 4 106 3740 21 70 495 40 287 22 26 140	4
424 296 48 14 1070 202 44 566 275 790 2 99 1 290 9 7 27	4
21 24 179 43 369 53 1406 9 7 14 109 52 26 2 4 7 155 517 13 1 269 6 47 30 2 390 58 4 24 1 2030 3196 13 596 4855 1148 62 7 176 21 808 1 566 1622 10 518 62 7 196 35 520 1 2477 29 51 145 81 884 6 655 14 915 5 1 9273 182 110 618 17 446 151 161	4
17 25 8 60 1065 1311 11 1 772 724 1145 88 27 876 724 2 774 540 10 429 1821 1 2890 8 155 1574 15 66 274 9274 3197	3
135 30 176 2149 2 359 1106 168 285 4 20 622 43 73 63 263 626 6 237 109 5 494 18 20 286 3904 2314 6955 16 61 147 1 6955 19 1 113 54 16 456 11 709 23 22 1407 925 1 9276 8 82 2314 28 2689 19 1 52 6 446 16 70 46 227 204 1 4089 8 280 2 484 28 16 61 51 232 1 1170 15 142 46 1 2077 1 268 8 822 13 1 1282 1 127 7 145 2 1 1345 633 6 303 4089 156 9 7 280 32 297 32 719 50 1 547 23 543 1357 2 688 1 645 8 543 440 2 4554 13 887 16 561 19 1 100 4 77 1 9277 6 56 2 1 7939 6 628 424 824 73 82 63 27 97 1 1705 44 137 274 6 1245 2 16 958 351 31 437	5
95 3 222 398 6 187 9278 11 3 2782 233 4 51 51 481 5 31 294 6956 1822 1052 5 332 36 65 11 14 1123 162 9279 314 8 42 1373 2 61 46 51 758 19 1205 4 260 5 307 3 74 165 6 9280 28 4 524 32 1 1246 7 9281 27 520 33 29 68 3 126 628 156 19 17 3198 197 1527 1782 8 59 3199 13 219 3741 2 9282 5 430 9 726 34 3 15 116 79 16 689 11 3 1095 7940 177 5 56 6957 9283 489 1 2891 8 574 7941 28 16 61 704 66 52 1667 1 559 1852 608 6275 19 186 16 23 245 12 131 5 144 47 52 2 1783 3 74 33 23 188 2150 609 1 3199 12 4090 1268 3742 32 80 32 129 712 1683 13 7942 5 411 16 1 2478 6 1 3329 16 61 147 11 1 1642 46 49 50 294 16 70 77 9 32 94 32 4 85	5
21 40 234 17 41 17 779 1955 140 26 870 2247 177 403 38 3 5240 977 380 186 16 449 71 1 4555 257 864 904 60 3905 1 1814 1133 1 1065 1159 2 368 15 69 399 962 1814 34 1703 1596 2 330 1575 29 69 670 18 474 3 232 6 137 6 1 1062 2 16 61 865 1531 1264 6 7943 11 60 3455 18 69 474 3 576 6 1065 977 380 725 10 60 24 3 1023 6 1 1703 1596 2 1823 7943 13 3 335 6 725 1 977 686 7 2031 1024 2 80 1265 31 3085 71 43 11 1 1355	5
28 4 106 59 2892 3330 43 26 17 683 10 3 126 2151 21 77 47 5714 132 644 1247 18 20 3 27 244 6 357 1957 2416 2 1171 993 2 39 81 1668 1507 47 193 151 31 916 69 47 2539 8 51 27 2 429 2 47 1646 197 9284 23 89 973 28 43 8 186 1 2603 432 11 1 200 360 2 4 295 5 50 2540 10 243 254 272 107 656 6958 204 34 978 1115 383 67 46 94 83 255 11 3 644 979 80 1 190 52 21 114 17 4 252 14 255 648 161 10 9 5 31 1 1314 797 2 5241 4 24 1084 255 15 4 24 744 6 9 12 29 797 2 5241 72 7944 2032 4 265 9 7 3 6276 6 1 1066 15 4 6277 6959 9 2 12 1439 7 797 2 5241 4 912 2122 296 14 285 2 111 20 4 153 99 255 48 47 460 187 172 92 69 1202 66 11 1668 1125 43 22 5 989 34 3 3331 15 16 2198 81 22 1668 14 177 599 6 290 43 81 288 13 47 2416 2 47 1646 2 1247 2 353 15 39 9 432 5 255 81 41 1 94 909 4293 1126 683 1 408 1126 683	2
21 2199 886 17 74 25 11 3 3743 799 560 71 4294 15 9 558 49 187 3 42 162 4294 416 9 8 822 12 1 441 70 22 31 1 6278 6 1551 4091 2248 616 15 17 8 3 241 7945 264 6 25 33 8 69 72 502 11 402 43 39 16 23 3456 10 52 79 9 8 22 382 30 71 137 4092 6 1 5716 163 2541 1 30 8 27 51 27 1 1295 395 20 1227 153 78 1990 1041 79 33 7 72 19 1 100 170 8 11 1508 4 24 1 2479 346 2 14 2542 24 1 1001 4556 2 275 185 739 133 13 3 359 4093 331 12 4 20 24 26 164 167 15 17 45 7 28 94 116 1 2479 346 133 13 2479 6 348 3 5242 136 870 12 375 763 2 56 6 1 964 92 166 24 9 7 3 236 582 6 30 15 9 7 28 27 12 4 7 4295 5 107 59 452 191 6 964 5 50 13 1 1484 1 1001 7 1043 42 211 69 81 22 94 6 3 1001 361 28 4 104 97 9 1 4094 275 7 42 211 173 42 1991 13 164 227 499 15 1212 6 84 29 2078 26 6960 10 1 2479 2 4296 10 1 1001 346 1 193 23 66 83 592 381 54 16 1206 12 261 847 61 893 420 49 187 129 739 4 1134 12 4 106 4856 5 30 2 1914 1191 3 2479 12 4 3457 15 17 7 155 45 6 1 116 6279 6 1 1312 11 1 2249 192 178 4 70 155 31 65 2 287 177 52 300 97 1 96	4
4 3744 5 192 435 10 225 48 1 553 3745 5 1 562 2 1 109 183 254 85 1179 1 894 7 5 595 1 1784 1107 140 917 2604 92 111 99 48 1 100 44 24 47 179 58 15 47 140 917 7 237 42 987 587 728 59 974 451 9 322 22 3458 31 1 163 662 427 30 32 4 103 18 6961 1 946 3 165 15 1 499 29 251 2 1 576 7 27 321 47 1706 285 151 2315 1 410 2 47 679 96 13 1 1024 143 2 6 348 1 1070 738 143 81 166 65 11 192 141 1 1784 1107 70 31 45 6 1 109 250 4 50	5
35 37 1912 244 39 16 23 220 10 56 867 44 815 12 8 337 5 154 97 43 18 70 262 20 9 4 69 77 12 18 20 1372 906 5717 462 1 801 435 20 216 6280 2 120 19 283 47 1237 10 6 2033	4
81 4297 12 4 545 310 3 302 10 17 25 405 92 622 43 10 3 27 150 2 92 111 63 437 13 1 30 80 33 7 17 45 52 15 9 7 79 9 7 1566 41 81 532 13 12 9 2605 36 9 7 51 1373 12 119 7946 193 23 27 1 2606 23 27 2 38 40 305 5 406 11 1 150 839 1 4844 2250 168 259 92 461 43 73 24 3 27 52 13 59 1730 27 184 81 3 2417 10 1 13 127 2 3 191 6 3086 102 64 273 26 1 602 302 1958 4 51 103 210 1 163 1947 356 6 17 25 51 50 149 307	5
