1778 37 125 12 1 717 21 5 943 675 1643 49 4083 1912 803 11 111 4 923 2 21 69 1212 616 7 18 1261 211 65 5 132 6 9254 260 2025 88 6 4083 1912 754 10 9 1 91 99 167 5 91 172 10 4 98 118 126 1 550 183 9 1190 84 1 1403 183 16 5 78 39 933 4 189 3452 675 660 534 102 581 27 4 595 647 1 461 2 102 581 27 4844 771 372 1527 2115 1355 2 4845 2 11 1 164 357 90 28 342 15 679 2 5 100 1 358 1912 2 1 2978 97 1912 19 30 2468 29 28 1 358 1912 8 156 1 117 7 1 130 16 255 108 186 7 85 142 138 158 4 75 1091 180 3593 6 109 4 659 213 279 2 163 5 3187 340 13 21 4 4546 7 901 481 65 7917 24 17 1123 12 40 17 68 475 816 481 250 557 47 14 1 2242 38 17 79 340 17 103 122 17 24 5 322 1 661 153 2 152 162 11 54 178 566	5
1990 4 985 13 5 3187 6 18 2364 2 5 21 6 129 82 90 518 33 4 223 53 5 21 515 67 84 15 852 7 2 2880 5702 5 103 1 7918 2 21 515 67 84 46 2534 32 2306 12 6 1 36 701 1312 7 81 7 349 5 132 3 6 21 1 91 368 1 110 184 5 779 9 13 34 9 73 7919 10 363 1006 35 34 21 64 6929 7 2469 326 1 1568 13 213 1 230 6 3734 33 617 33 19 1878 1 234 41 12 830 18 9 48 46 191 967 27 1180 160 647 118 34 9 1 420 213 7 1 26 1 768 5 296 6 1225 83 25 4 702 7 213 6 10 9255 30 1054 6264 30 1043 1 434 234 8 575 14 4846 42 2595 542 18 768 8 3735 1311 9 1913 45 5 106 368 400 15 510 934 50 20 10 913 2 159 1124 1752 65 24 22 655 44 4084 8 2365 14 160 93 112 12 4 2596 768 147 94 8 3453 39 242 876 11 1 179 157 37 13 8 1226 12 1 13 8 4282 34 30 73 7 79 2469 1 113 8 1240 116 2 467 5 25 4 237 6932 13 5 8 1436 12 2 19 4547 326 1 661 184 151 5 8 34 11 46 7 15 2881 1 4548 674 6 643 38 7 85 12 15 6933 50 11 37 14 3325 9255 29 13 5 480 21 6 32 3188 12 1 1356 5 266 13 8 4 360 475 2 12 1 790 13 5 167 21 6 51 14 60 2777 2 107 23 455 6 2882 20 7920 425 5 8 12 60 234 27 1 53 7 15 1420 2 607 400 84 198 216 11 186 1 3454 2 1 985 5 8 12 60 42 608 408 190 2 13 15 224 9 3594 59 5232 5 274 810 6 4 223 3736 14 7921 2 71 2597 440 1 200 1528 1569 49 15 239 2596 12 108 6 3189 186 15 2881 2 5 24 1727 81	5
614 28 739 1529 82 23 4549 82 1529 1 739 9 43 28 273 55 4 99 74 1644 7 1 31 20 1 101 5 1203 104 7 2535 2 3079 2536 16 44 1 9256 24 23 7922 7 267 182 12 422 1 31 520 28 115 5 962 1 739 9 52 28	4
5 103 13 2598 502 4 182 7923 27 168 16 5 230 6 3595 125 77 19 30 6 37 1 79 158 3 5 124 12 34 6 492 57 2026 2 253 171 5 482 2 124 6 450 11 171 3 5 1044 115 23 145 171 123 1 7 1753 2 311 46 1728 34 3 55 5 89 206 2 250 302 30 23 12 1 66 7 15 4550 5 124 66 161 34 3 19 293 37 6 41 51 2 47 130 67 1594 7 1 902 5 8 1241 3 5 52 445 19 30 29 77 12 655 13 3 817 17 2598	4
5 21 863 112 515 18 26 318 2 5 356 130 2366 297	1
58 1031 172 18 26 249 218 33 5 21 64 4 474 44 11 56 4 447 3 430 214 36 648 2 36 342 876 5 25 15 110 182 153 44 1 79 612 3 2145 37 2 38 1 79 102 49 15 226 30 90 667 96 4 612 780 775 1092 558 3 288 10 8 1 846 188 4 75 76 45 88 41 316 76 95 306 11 4 1505 9257 5 104 1213 7 13 6265 1 772 2307 88 430 2 1064 3 135 20 140 22 24 38 672 2 22 38 5703 17 81 3 1093 14 1 1437 3 71 143 1438 6 135 6 18 26 258 5 123 1 6935 7 1948 102 49 226 5 103 56 18 289 114 69 6 32 29 5233 1727 72 4 119 76 4085 11 4 612 780 772	2
22 30 751 55 22 253 13 22 106 551 5704 2 2778 6 54 1262 536 3 1 31 9 28 23 36 16 10 8 4 36 986 20 2116 1000 3 1340 55 1 31 8 1453 10 435 35 1 240 8 4 166 343 3 34 199 60 2470 2883 6 1 1344 704 6266 29 5 173 6 1 1262 397 18 427 343 3 92 432 73 6267 29 5 5703 33 1071 3 81 1987 42 13 34 9 4 249 1262 769 29 18 397 133 4 90 201 650 11 1181 161 1 437 5 21 73 599 14 1262 3190 80 34 24 57 2308 42 34 5 41 799 316 453 3190 7924 1570 15 633 14 73 6267 18 71 263 32 1 191 53 22 108	2
124 6 7925 1468 1816 191 120 14 15 477 11 180 3 22 25 41 1284 49 54 5234 158 399 566 3 5 100 4 385 332 14 4283 385 2471 2 2979 4284 791 3 15 477 100 7926 319 12 4 4285 1421 3 1 7926 319 12 4285 1421 115 23 483 6 2779 37 3 6 37 10 376 35 694 14 276 2 264 1271 332 8 241 90 28 3 15 477 2 5 379 10 95 117 3 1 69 184 22 104 19 106 21 405 117 9 1 477 2 5 30 23 744 2682 14 1 429 7 31 3 15 477 9 1089 3 288 33 357 7 1 5705 11 1 99 19 222 333 429 1313 608 1 411 3 1125 1 31 9 90 28 3	3
36 2117 27 18 752 139 1620 800 8 238 2599 137 8 1850 2 59 8 1683 301 32 66 3455 7927	5
18 9 4 290 282 752 3 52 3 5 25 758 2683 65 400 84 282 735 35 3 164 6936 4086 251 505 67 689 7 38 1093 14 1 1404 20 171 3 2980 7 6268 40 10 74 6269 45 875 45 40 39 441 2 3191 60 2981 411 35 39 263 23 409 282 3 15 25 4 1314 1315 2 1023 233 6 10 2 11 1263 1530 285 152 19 439 10 3 1 3326 282 8 23 43 210 3 1 6937 795 527 8 818 2 294 1506 23 6 962 1 479 795 137 13 2600 3 18 26 9258 249 218 20 494 3 196 1988 126 3 17 102 396 23 47 54 13 95 3 1093 1 6938 11 4 198 3 10 4281 12 61 1666	2
238 238 8 364 1 5706 204 101 1 131 8 42 7 18 717 2 1 772 8 43 2309 4 5 58 156 232 18 26 6 325 162 6 496	5
5 961 492 287 2 79 6939 719 49 7928 19 21 4 237 245 6 562 49 729 2075 2 1299 68 498 200 374 31 16 20 246 223 557 27 4 5707 1390 1667 287 2472 1 2684 123 23 6 962 17 106 150 198 1667 287 740 2 32 56 187 4 9 93 64 6940 111 367 79 302 27 1 207 255 35 6 51 2412 2 19 21 893 7 75 205 13 106 109 205 4 75 67 6941 11 401 5707 7929 45 6939	4
238 26 113 9 43 7930	4
425 25 4 792 6 621 4 558 44 41 696 6 1131 12 3738 2 21 64 434 11 775 1092 43 528 321 2 1 914 24 36 10 359 23 987 187 17 407 1 1949 21 36 31 5 71 32 403 44 4 181	5
5 152 129 220 360 205 56 18 4286 1 601 9 364 1 79 622 24 163 4287 2 1422 3 23 6 962 13 325 34 74 3327 2 19 968 48 576 33 576 2146 6 32 1727 51 6 18 4286 531 776 65 5 625	5
5 499 78 18 26 3 93 25 15 730 44 587 12 1 191 200 236 2 19 21 64 455 6 2884 280 1779 50 6 5235 3 48 324 9 277 580 2 36 12 1 1593 2 775 53 3 15 195 131 9 1 4288 3 580 231 3080 14 28 31 3 46 7 15 195 340 12 193 3 219 1 440 6 632	5
74 177 282 5 58 129 13 19 21 1 91 282 12 628 17 21 6 98 10 6 148 125 177 10 9 1 59 9 36 2 5 213 35 5 41 2473 176 3596 1 341 282 153 9 43 663 2 281 26 6 903 42 14 224 45 145 4 594 9 69 46 184 5 68 35 620 10 502 6 339 29 109 149 6 47 34 554 157 793 1078 40 17 132 6 32 573 126 297	5
6929 509 55 18 2780 8 50 2 403 2 5 943 12 550 5 58 51 6 18 437 908 33 22 456 10 118 130 45 317 168 151 10 8 121 20 469 5 124 14 4 260 1 2780 74 2310 72 2366 140 39 90 201 5 104 19 2311 3893 2885 13 74 6 1571 1 31 2885 5 25 15 1595 229 688 10 8 277 28 2 944 741 5 376 11 160 6 492 16 311 14 264 1 205 5 379 164 30 237 206 302 2 201 1989 194 5 488 4 127 9259 7 2779 16 23 804 15 1950 401 10 392 6 32 13 18 2780 58 21 2413 4551 2 7931 4 1242 2886 106 2367 211 143 15 1950 18 447 756 3 16 354 588 205 106 23 32 736 44 18 447 29 82 438 14 1 2780 1815 321 1226 3 8 313 40 17 106 23 155 278 437 321 34 199 220 344 283 2885 12 15 1001 16 34 8 584 7 31 2885 2 1 6943 4087 30 70 339 2 2368 577 1 2118 8 43 1105 5 683 19 71 5236 67 2118 12 1 1356 382 154 19 2311 39 46 7 1 290 459 437 6944 12 1 1316 3 1125 34 351 95 6 1079 157 11 777 17 21 1227 4289 45 132 1645 3597	3
83 34 2 346 83 3894 9 143 15 195 26 6 731 4 209 632 3 191 585 120 5 2414 4 336 7 224 13 22 5708 6 51 284 42 1 4849 120 673 12 632 193 154 19 25 186 696 297 12 1285 236 3 29 96 188 2027 72 1 3739 2369 179 22 309 6 668 66 6 54 195 239 6270 69 1080 8 60 2243 234 63 502 4 1055 11 188 12 4 1202 239 935 2 11 1 3895 3896 54 79 481 4552 2 913 3 96 38 1093 60 1704 1817 294 4 3 2887 143 4 90 28 1704 1817 12 18 830	4
255 21 6 129 13 1818 1 12 1 3081 3897 2147 6271 1951 6271 9 15 195 80 7 39 270 63 2685 10 4 213 84 1 79 130 3 551 6 13 1 2312 3328 2 6271 9 46 7 246 251 5 106 705 60 661 619 563 780 27 33 223 33 394 320 5709 7 2197 24 364 2 24 67 1224 6 645 1484 84 6 963 695 2028 2197 3 40 17 47 85 14 774 531 155 13 1 774 24 4 75 4088 600 11 1 286 29 5 232 57 79 1952 3 1 291 9 364 382 12 1 12 38 18 9 46 7 15 2029 1106	5
1746 5 78 355 2 462 249 7 15 375 6 1341 22 38 322 10 146 212 31 36 778 514 2 1054 7 234 11 1 355 6 742 14 38 7 246 857 542 1 1780 869 8 441 126 2 1 1729 20 10 8 177 1 589 227 395 32 1 91 5 21 167 25 1 369 1953 8 28 16 4 75 76 1056 11 15 233 15 477 173 13 1 1204 97 203 94 526 8 1 91 97 203 167 159 344 452 8 177 15 9260 964 25 1 543 1057 597 2 1435 904 63 25 369 353 1619 3192 2 7 349 1057 597 13 8 43 228 16 36 1 69 7932 30 1 210 513 3 23 182 16 5 21 25 95 117 34 8 69 46 5237 2 204 179 2 13 8 1272 20 1 79 192 7 1 884 280 179 7 2781 2 1 6947 3898 62 8 70 257 298 1 6948 1201 24 1 212 146 31 2 7 349 584 7 234 11 355 6 742 2 1879	4
5 8 221 11 4 26 187 5 106 47 139 2198 2 60 815 732 13 8 615 206 3 1668 34 9 60 5710 3899 59 2 2313 724 1205 7 239 299 272 20 3900 2415 3 5 2686 124 12 11 130 139 2198 16 559 50 307 532 139 2198 154 38 2198 30 1 1081 642 49 55 5 856 1 539 3 3193 5 107 307 4 3077 9261 20 1 2198 63 9 4 28 184 1132 1 697 7 1 9262 225 56 2416 216 6 47 1 532 139 2198 4290 12 1045 6 60 815 732 3 5 1015 14 4553 2 92 1646 252 391 59 49 15 2198 6 3901 1 91 2198	4
78 78 78 18 768 3 370 15 9263 5 870 4 181 7 53 27 18 768 2 12 1 2148 3 186 985 2 985 30 364 43 2601 2 528 6 808 6 3 5 1572 85 33 19 115 171 6 3189 186 418 2 15 992 30 81 924 368 7 3 3 5 21 154 515 985 11 4 410 1420 5711 9 43 210	5
111 459 1851 3 2 73 3 945 3 5 396 32 9264 9265 5 457 326 1 560 2888 7 4850 10 9 83 306 6 1372 381 3 292 1819 51 12 3 2 1082 213 9266 1705 3 2 2244 56 316 15 206 2120 14 38 6949 5712 33 617 33 5 2121 1 9267 45 160 346 34 3 288 5 222 413 3 17 62 155 57 75 49 4845 6 1345 7934 1621 1046 83 4 396 154 1781 3 23 149 285 909 431 307 4554 3 288 831 14 1820 3 3 560 3 6950 3 83 308 221 2 273 4851 160 5 230 1705 126 2 885 56 187 45 65 5 395 47 11 4 1423 3 3 11 37 3 178	4
18 26 9 36 1 131 9 29 463 1007 1852 634 2 28 144 334 10 46 7 15 51 6 251 11 832 1 540 24 364 14 4 2370 583 7 228 925 6 562 49 1 1170 1954 1013 2 202 6 476 1094 202 2 15 195 210 992 5713 210 1191 7 1 99 9 280 2 1243 2120 14 454 7 1955 4852 2 34 9 4 355 742 179 2 1095 6 621 853 2 354 407 295 12 1 324 45 145 10 6 51	4
40 17 3902 823 1264 1227 286 131 118 7935 222 32 27 1 290 7 61 536 18 9 4 2474 131 183 12 1 398 2 15 328 74 64 121 11 236 7935 1114 4 36 101 204 536 2 231 19 475 60 252 141 259 3 4 280 204 137 2 958 131 11 7936 65 4 3194 68 1055 18 26 50 39 219 10	5
7928 5 78 17 3 65 2 122 115 17 3329 80 17 24 354 4 5238 17 1072 17 21 38 205 11 1 2602 87 11 15 2602 6951 15 2602 171 16 55 5 1273 111 839 20 4 966 874 5230 29 3082 363 47 598 111 20 1 598 12 1 718 20 208 402 2122 3 61 2 5714 1274 2687 37 42 2 5 9268 208 7928 4089 762 3083 23 258 23 587 92 2538 1093 15 460 162 115 92 41 310 37 1093 15 460 135 44 1242 1274 301 613 17 65 15 460 9 1990 14 65 17 68 148 685 618 44 95 5 27 387 2 2475 5 8 12 60 1782 2245 706 172 37 15 946 11 4291 80 5 173 73 15 260 173 817 17 33 22 311 2 92 241 6952 9269 73 817 17 66 182 182 182 16 5 78 1 4291 2 1 116 1016 12 1 2030 2 1043 179 29 39 1819 1317 4 170 11 13	2
425 4 26 12 1083 13 363 98 76 338 406 1115 125 6 706 14 3903 556 371 2 1373 55 100 1 1405 215 49 48 141 101 1531 5715 723 2246 215 14 2476 9270 2 651 1318 3 5 1275 58 21 379 1 2476 1573 608 1 9270 45 2889 14 1 4555 801 3 10 8 76 3195 20 1 290 1182 16 10 9 1 1405 215 2 40 211 125 92 1703 10 118 211 1 119 10 222 32 330 377 2 1 651 1318 24 238 3 1 59 8 2477 2 116 1 31 134 42 988 383 2 58 21 64 77 40 17 106 915 1 8 41 76 71 156 135 66 2 98 79 101 481 2 5 491 232	4
39 35 4 993 2603 7937 1133 7938 12 4 4292 77 736 886 1754 6 2782 3085 590 1 437 11 4 563 120 1821 6272 811 5 103 125 6 535 2 5 445 35 5 8 20 60 6273 7 1 9271 56 6 86 4 695 6 695 5239 9 337 3 264 259 20 1 295 3 1276 8 974 626 29 5 471 211 38 13 1439 1357 16 28 1622 307 267 111 9272 2688 3 15 5240 403 149 17 508 20 4 1669 34 24 278 214 2 710 12 1 42 61 5230 2 6 1 1880 2 531 32 38 2539 6 2 49 1	3
18 26 9 29 339 3 10 9 164 156 23 4 1730 1261 414 10 3740 66 12 1 639 3 1 31 2 248 24 28 3 16 164 7 38 5 35 13 5 62 457 15 510 44 6 47 248 2 1 4078 20 1 619 3 5 472 13 34 30 67 251 13 1881 2881 295 1 321 62 32 4 2689 2 1 686 2 2149 50 7 31 62 32 6953 3 16 258 17 47 3196 3 18 9 4 28 26 6 254	4
5716 5716 193 2890 1731 193 64 4 237 362 7 2890 11 236 2 25 781 55 5 616 13 19 30 2247 1 193 183 2 1084 41 161 1 437 608 48 4853 803 411 4854 3 16 96 46 254 82 1567 4854 74 1 269 195 335 13 2890 25 824 812 543 1574 816 215 146 1755 819 227 1107 542 2 19 21 4 237 217 536 33 81 3 59 9 578 2 210 763 122 8 54 388 191 120 3 763 70 11 121 833 2 1551 2 3904 9273 6954 11 54 175 887 4854 468 115 4 847 511 935 18 139 99 3 39 89 4 36 778 514 179 4 237 114 60 238 217 6274 2 1596 1507 314 33 7939 17 143 132 1 239 411 2890 1 183 12 272 3 4293 3079 9 143 318 16 5 491 232 1148 42 4854 6 732 10 50 41 4 6 193 4854 2 2314 11 37 110 6 303	4
309 6 51 11 1406 170 11 4 485 180 18 53 3 5 253 1 31 2 59 6 32 3594 6 54 191 6955 361 2 5 809 1 1244 1319 2540 1595 2 5 148 285 10 9 48 1816 286 3 10 8 29 28 13 5 71 23 32 1914 178 53 3 22 70 25 1 795 2982 3 18 9 770 459 11 4 189 347 16 10 8 847 3 22 25 1 331 202 369 6 864 3 10 8 4 4855 448 3 4 369 1421 1320 1469 2077 14 1245 6275 2 4 369 1245 1065 3 329 1056 3905 38 28 271 8 252 49 495 6 864 3 18 53 5 107 3741 22 71 496 41 288 23 27 141	4
425 297 49 15 1071 203 45 567 276 791 2 100 1 291 10 8 28	4
22 25 180 44 370 54 1407 3 10 8 15 110 53 27 2 5 8 156 518 14 1 270 7 48 31 2 391 59 3 5 25 1 2031 3197 14 597 4856 1149 63 8 177 3 22 809 1 567 1623 11 519 63 8 197 36 521 3 1 2478 30 52 146 3 82 885 7 656 15 916 6 1 9275 183 111 619 18 447 3 152 162	4
18 26 9 61 1066 1312 12 1 773 725 1146 89 28 877 725 2 775 541 11 430 1822 1 2891 9 156 1575 16 67 275 9276 3198	3
136 31 177 2150 2 360 1107 169 286 5 21 623 44 74 64 264 627 7 238 110 6 495 19 21 287 3906 2315 6956 17 62 148 1 6956 20 1 114 55 17 457 12 710 24 23 1408 926 3 1 9278 9 83 2315 29 2690 20 1 53 7 447 17 71 47 228 205 1 4090 9 281 2 485 29 17 62 52 233 1 1171 16 143 47 1 2078 1 269 9 823 14 1 1283 1 128 8 146 2 1 1346 634 7 304 4090 157 10 8 281 33 298 33 720 51 1 548 24 544 1358 2 689 1 646 9 544 441 2 4556 14 888 17 562 20 1 101 5 78 1 9279 7 57 2 1 7940 7 629 425 825 74 83 64 28 98 1 1706 45 138 275 7 1246 2 17 959 352 32 438	5
96 4 223 399 7 188 9280 12 4 2783 234 5 52 52 482 6 32 295 3 6957 1823 1053 6 333 37 66 12 15 1124 163 9281 315 9 43 1374 2 62 47 52 759 20 1206 3 5 261 6 308 4 75 166 7 9282 29 5 525 33 1 1247 8 9283 3 28 521 3 34 30 69 4 127 629 157 20 18 3199 198 1528 1783 9 60 3200 14 220 3742 2 9284 6 431 10 727 3 35 4 16 117 80 17 690 12 4 1096 7941 178 6 57 6958 9285 490 3 1 2892 9 575 7942 29 17 62 705 67 53 1670 1 560 1853 609 6276 20 187 17 24 246 13 132 6 145 48 53 2 1784 4 75 34 24 189 2151 610 1 3200 13 4091 1269 3743 33 81 33 130 713 1684 14 7943 6 412 17 1 2479 7 1 3330 17 62 148 12 1 1643 3 47 50 3 51 295 3 17 71 78 10 33 95 33 5 86	5
22 41 235 18 42 18 780 1956 141 27 871 2248 178 404 3 3 39 4 5241 978 381 187 17 450 72 1 4557 258 865 905 61 3907 3 1 1815 1134 1 1066 1160 2 369 16 70 400 963 1815 35 1704 1597 2 331 1576 30 70 671 3 19 475 4 233 7 138 7 1 1063 2 17 62 866 1532 1265 7 7944 12 61 3456 3 19 70 475 4 577 7 1066 978 381 726 11 61 25 4 1024 7 1 1704 1597 2 1824 7944 14 4 336 7 726 3 1 978 687 8 2032 1025 2 81 1266 32 3086 72 44 12 1 1356	5
29 5 107 60 2893 3331 44 27 18 684 11 4 127 2152 22 78 48 5715 133 645 1248 19 21 4 28 245 7 358 1958 2417 2 1172 994 2 40 82 1671 1508 48 194 152 32 917 3 70 48 2540 9 52 28 2 430 2 48 1647 198 9286 24 90 974 29 44 9 187 1 2604 433 12 1 201 361 2 5 296 6 51 2541 11 244 255 273 108 657 6959 205 35 979 1116 384 68 47 95 84 256 12 4 645 980 81 1 191 53 22 115 18 5 253 15 256 649 162 11 10 6 32 1 1315 798 2 5242 3 5 25 1085 256 16 5 25 745 7 10 13 30 798 2 5242 73 7945 2033 3 5 266 10 8 4 6277 7 1 1067 16 5 6278 6960 10 2 3 13 1440 8 798 2 5242 3 5 913 2123 297 15 286 2 112 21 5 154 100 256 49 48 461 188 173 93 70 1203 67 12 1671 1126 44 23 6 989 35 4 3332 16 17 2199 82 23 1671 15 178 600 7 291 44 3 82 289 14 48 2417 2 48 1647 2 1248 2 354 16 40 10 433 6 256 82 42 1 95 910 4294 1127 684 3 1 409 1127 684	2
22 2200 887 18 75 26 12 4 3744 800 561 72 4295 16 10 559 50 188 4 43 163 4295 417 10 9 823 13 1 442 71 23 32 1 6279 7 1552 4092 2249 617 16 18 9 4 242 7946 265 7 26 34 9 70 73 503 12 403 44 40 17 24 3457 11 53 80 10 9 23 383 31 72 138 4093 7 1 5717 164 2542 1 31 9 28 52 28 1 1296 396 21 1228 154 79 1991 1042 80 34 8 73 20 1 101 171 9 12 1509 5 25 1 2480 347 2 15 2543 25 1 1002 4558 2 276 186 740 134 14 4 360 4094 332 13 5 21 25 27 165 168 16 18 46 8 29 95 117 1 2480 347 134 14 2480 7 349 4 5243 137 871 13 376 764 2 57 7 1 965 93 167 25 10 8 4 237 583 7 31 16 10 8 29 28 13 5 8 4296 6 108 60 453 192 7 965 6 51 14 1 1485 1 1002 8 1044 43 212 70 82 23 95 7 4 1002 362 29 5 105 98 10 1 4095 276 8 43 212 174 43 1992 14 165 228 500 16 1213 7 85 30 2079 27 6961 11 1 2480 2 4297 11 1 1002 347 1 194 24 67 84 591 382 55 17 1207 13 262 848 62 894 421 50 188 130 740 5 1135 13 5 107 4857 6 31 2 1915 1192 4 2480 13 5 3458 16 18 8 156 46 7 1 117 6280 7 1 1313 12 1 2250 193 179 5 71 156 32 66 2 288 178 53 301 98 1 97	4
5 3745 6 193 436 11 226 49 1 554 3746 6 1 563 2 1 110 184 255 86 1180 1 895 8 6 596 1 1785 1108 141 918 2605 93 112 100 49 1 101 45 25 48 180 59 16 48 141 918 8 238 3 43 988 588 729 60 975 452 3 10 323 23 3459 32 1 164 663 428 31 33 5 104 19 6962 1 947 4 166 16 1 500 30 252 2 1 577 8 28 3 322 48 1707 286 152 2316 1 411 2 48 680 97 14 1 1025 144 2 7 349 1 1071 739 144 82 167 66 12 193 142 1 1785 1108 71 32 46 7 1 110 251 5 51	5
36 38 1913 245 40 17 24 221 11 57 868 45 816 13 9 338 6 155 98 44 19 71 263 21 10 3 5 70 78 13 19 21 1373 907 5718 463 3 1 802 436 21 217 6281 2 121 20 284 48 1238 11 7 2034	4
